word,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63,embedding_64,embedding_65,embedding_66,embedding_67,embedding_68,embedding_69,embedding_70,embedding_71,embedding_72,embedding_73,embedding_74,embedding_75,embedding_76,embedding_77,embedding_78,embedding_79,embedding_80,embedding_81,embedding_82,embedding_83,embedding_84,embedding_85,embedding_86,embedding_87,embedding_88,embedding_89,embedding_90,embedding_91,embedding_92,embedding_93,embedding_94,embedding_95,embedding_96,embedding_97,embedding_98,embedding_99
save,-0.037493885,0.011288683,-0.015521576,-0.005282676,-0.015701264,-0.06731934,0.060094256,0.10532333,-0.09485144,-0.031502552,-0.0152821075,-0.10897825,-0.0042716824,-0.0106478045,0.010174196,-0.05375311,0.059995107,-0.04725206,-0.008901612,-0.11571001,0.059192613,0.030245263,0.099363044,-0.034590214,-0.031859018,0.003613941,-0.064132355,0.02700186,-0.034954205,-0.039144788,0.09306527,-0.0020813146,0.063817956,-0.0296386,-0.00050223165,0.09765939,0.050078534,-0.07980527,-0.08579425,-0.07738465,-0.009255299,-0.09424316,-0.0014325498,0.026367042,0.05512954,-0.015562078,-0.016213559,-0.036791015,-0.0052327556,0.023140697,0.0068294257,-0.03224376,0.019720871,0.01827295,-0.103159845,0.015750896,0.018256873,0.039334957,-0.07078775,0.027625937,-0.015389198,0.015021257,0.024229074,0.030125989,-0.047358938,0.06929334,0.0009870994,0.03883509,-0.07685912,0.069411606,0.029901205,0.030897766,0.04091377,0.040667325,0.07651606,0.035121165,0.024764262,-0.0004833424,-0.08017684,0.029969702,-0.019343928,-0.019872295,-0.056996055,0.023574246,-0.055815447,-0.005770586,0.02793466,0.041733373,0.023009013,0.010054188,0.08576071,0.007138433,-0.00939544,0.008332445,0.119924545,0.043825217,0.05502635,-0.09845048,0.027118994,0.025457576
kneel,-0.044681065,0.007921419,-0.013426548,-0.010058114,-0.013782059,-0.05722746,0.05464458,0.098942235,-0.07614913,-0.03100114,-4.8182046e-05,-0.0938203,-0.0010617261,-0.010859032,0.017605431,-0.040549837,0.060848285,-0.039048407,-0.0010768252,-0.112184756,0.053577293,0.03965255,0.08730801,-0.03141081,-0.03087695,-0.0050946367,-0.04791898,0.024422264,-0.028570447,-0.02107194,0.090091825,-0.004275597,0.0424387,-0.031126132,0.005140719,0.06703874,0.034442853,-0.07691194,-0.083957456,-0.0754252,-0.011898144,-0.06791056,-0.0058937916,0.018986579,0.04828291,-0.024163416,-0.01164751,-0.018324276,-0.0020189066,0.023368113,0.0016913898,-0.032459915,0.019138189,0.0131727345,-0.080475815,0.018662626,0.019272154,0.03632109,-0.05986714,0.036980677,-0.022063032,0.019811457,0.006633912,0.027264126,-0.026933398,0.06311357,-0.0038560291,0.03461997,-0.05290569,0.056733508,0.024127979,0.028723307,0.032326583,0.036775984,0.07197578,0.019678935,0.021641107,-0.0067974958,-0.083136015,0.027989753,-0.016022503,-0.016035937,-0.037234765,0.010450686,-0.045479104,-0.0018565204,0.013132898,0.053596236,0.03165508,0.006594601,0.078939155,0.0041232198,-0.007718688,0.01378273,0.11320441,0.047777887,0.04199339,-0.09498785,0.036420327,0.021382399
resource,-0.03551651,0.006108149,-0.004632236,-0.00030689614,-0.007745993,-0.057669844,0.04542074,0.08696387,-0.08366094,-0.014082907,-0.009644867,-0.10588622,0.005141551,-0.00983264,0.014251744,-0.03377441,0.056934744,-0.039278504,-0.0022270535,-0.10311321,0.055206314,0.035061706,0.07953348,-0.01657801,-0.023685254,-0.003665452,-0.03918195,0.013350924,-0.021029497,-0.03557727,0.07786573,-0.011242496,0.050321545,-0.025101606,0.004858106,0.06859428,0.039578594,-0.06779614,-0.07135717,-0.0648251,-0.008935059,-0.07427989,0.0017142,0.025879417,0.046303827,-0.023912948,-0.0049070967,-0.023169866,0.0014275716,0.01940955,0.0038547954,-0.03126084,0.008731317,0.013661327,-0.087639004,0.030148758,0.008174326,0.028897258,-0.052649844,0.024421774,-0.0042579575,0.009879983,0.017339984,0.03458426,-0.03239281,0.049587563,0.0126685565,0.029177124,-0.06734522,0.05251314,0.025638774,0.021870341,0.026205754,0.03087305,0.076856114,0.02099195,0.02394938,-0.012981848,-0.072633564,0.015754204,-0.003830445,-0.0020686474,-0.043855667,0.013192485,-0.038235918,-0.002778287,0.016175574,0.040650886,0.023578724,0.014146676,0.07237713,0.007012668,-0.009126248,0.00690568,0.10391345,0.03747638,0.05528866,-0.09889715,0.022255948,0.020410543
magic,-0.04190725,0.00418468,-0.021257138,-0.008020016,-0.016188852,-0.065755576,0.063902415,0.11345379,-0.08106958,-0.027040044,-0.0069468487,-0.11294076,-0.000100289646,-0.0069230124,0.010884688,-0.05127947,0.06613695,-0.052278224,-0.0040570213,-0.119571276,0.05111648,0.032820232,0.10616229,-0.029544134,-0.03830997,0.00086728734,-0.0640288,0.025108637,-0.02971603,-0.0406214,0.08414343,-0.0019481461,0.05053482,-0.048142206,-0.008131487,0.08534615,0.039506353,-0.0792168,-0.09846167,-0.086472094,-0.012102669,-0.09600233,0.0065061715,0.03425136,0.06988947,-0.027772482,-0.020886542,-0.032393772,0.0016232309,0.034529135,0.0038239213,-0.0438322,0.024950637,0.0273699,-0.105172135,0.030280445,0.014484488,0.04300065,-0.07051651,0.02732682,-0.017645538,0.020386538,0.027291093,0.033740517,-0.04616072,0.0684965,0.009017235,0.039644886,-0.072594516,0.056066133,0.013618745,0.022152096,0.04472659,0.036658168,0.08020681,0.030915251,0.025826065,-0.0010806829,-0.09108014,0.03431506,0.0003296846,-0.0061125583,-0.058079123,0.00996644,-0.048615854,-0.017317114,0.011294325,0.052336194,0.023449877,0.01380792,0.07855174,0.0007588983,-0.010891693,0.0034920925,0.1150589,0.050179187,0.06571094,-0.0999195,0.029918006,0.02480409
grew,-0.033879627,0.0005122836,-0.020475108,0.00213239,-0.018258432,-0.061474793,0.05840624,0.098226465,-0.066981725,-0.029212864,-0.0040876064,-0.10378924,0.006663166,-0.00096498046,0.0065988703,-0.034775324,0.051489107,-0.03918518,-0.015270022,-0.09445614,0.04015669,0.02474114,0.087852836,-0.028701443,-0.03606953,-0.00805793,-0.042364378,0.014362283,-0.028368548,-0.023074528,0.083302885,0.0023508735,0.042318486,-0.0426232,0.004264569,0.08336416,0.047007635,-0.066002116,-0.0747739,-0.07333755,0.0024350777,-0.08474505,-0.0023056127,0.026814997,0.061849553,-0.02122219,-0.017886288,-0.02503656,-0.0010412459,0.021847894,0.013644866,-0.03859229,0.016874842,0.013017483,-0.094333,0.018319849,0.010730899,0.040915687,-0.07010953,0.028398782,-0.013273505,0.020406783,0.021788524,0.023629598,-0.037608173,0.05712187,0.014607972,0.024509681,-0.050352808,0.04824239,0.020263007,0.023057785,0.02734538,0.036844455,0.066256486,0.022684142,0.028910538,0.0004516008,-0.07279005,0.029167164,-0.009212436,-0.008608493,-0.050605714,0.011283227,-0.03684031,-0.008556426,0.019940993,0.037807606,0.017614834,0.0027718814,0.07715136,0.0045804344,-0.0012325556,0.016304566,0.10888132,0.04615001,0.040321186,-0.08630185,0.029539114,0.028790506
pleasanter,-0.0355194,0.0034949249,-0.0064577386,-0.0030689589,-0.0016852343,-0.048793405,0.04261005,0.07706747,-0.05768374,-0.021948216,-0.015129966,-0.081489004,-0.0011771487,-0.0047651767,0.018082265,-0.029346656,0.051123053,-0.04583048,0.000444241,-0.100440666,0.046770528,0.0294593,0.07465946,-0.027603464,-0.02848974,0.0010054304,-0.043889783,0.026137967,-0.016023373,-0.020952025,0.072470546,-0.012485742,0.04092049,-0.021265363,0.005906051,0.05943871,0.030007977,-0.06921704,-0.0650457,-0.07048083,0.0017959946,-0.06226771,-0.003516602,0.019421156,0.057585377,-0.010868608,-0.00015254182,-0.017326113,-0.0008640319,0.015860315,-0.0026254302,-0.02937758,0.00645046,0.02556487,-0.084862806,0.013526055,0.014725289,0.026909394,-0.04700398,0.02158131,-0.012069952,0.018992791,0.013905255,0.024371374,-0.035519604,0.060664553,0.013403098,0.029378088,-0.059503555,0.040147435,0.022647833,0.02780196,0.038324136,0.033277005,0.054288827,0.020044189,0.022200175,-0.007006887,-0.05890822,0.012041598,-0.008487811,-0.006307259,-0.04121435,0.01180496,-0.043305997,-0.0026436117,0.008510822,0.029481428,0.023798294,0.006527097,0.071930744,-0.00057987706,-0.0074580763,0.018337788,0.093190394,0.037406694,0.0458437,-0.08527037,0.024602884,0.024193544
rabbits,-0.042509306,0.0066160485,-0.025905212,-0.009043862,-0.0034650953,-0.08729843,0.07193056,0.118023455,-0.085868254,-0.024008118,-0.006760427,-0.1357732,-0.001579487,-0.018528078,0.01626314,-0.0490897,0.07966281,-0.058069494,-0.018532135,-0.12859847,0.052628707,0.04140334,0.10197346,-0.025991779,-0.03991613,0.0027731732,-0.056292463,0.025684377,-0.03636679,-0.04129417,0.10717437,-0.011689919,0.06058977,-0.035012964,0.0026952021,0.09218756,0.04298148,-0.09175216,-0.09423672,-0.10157223,-0.010861196,-0.09988674,-0.009080617,0.028977428,0.079219416,-0.01198494,-0.012970243,-0.022890074,-0.0077372487,0.03366568,0.005222206,-0.04830689,0.026586536,0.029578565,-0.12051975,0.029710526,0.014064553,0.040567208,-0.07871615,0.028087184,-0.012419654,0.010686476,0.017546453,0.02780427,-0.036659054,0.066845685,0.003162304,0.03610208,-0.08224207,0.06122569,0.014856337,0.034179285,0.050373655,0.048149273,0.08199988,0.032639746,0.037221886,-0.0021064763,-0.09803691,0.022295944,-0.014140756,-0.014265253,-0.064818665,0.016091999,-0.058778267,-0.0063948515,0.012965415,0.049758557,0.027586725,0.007851551,0.098588265,0.005153155,-0.014885607,0.019684236,0.14195183,0.048849277,0.061818294,-0.121433,0.029892812,0.029509613
fairy,-0.036194723,0.0011995559,-0.021131067,-0.00045391146,-0.0049996804,-0.07341994,0.06165447,0.094016425,-0.08725436,-0.027781421,-0.011149182,-0.117355436,0.0025943534,-0.01326404,0.011887348,-0.049474996,0.06809538,-0.03497067,-0.015312803,-0.11474971,0.057225216,0.033609252,0.092339076,-0.035650235,-0.03110096,-0.012195728,-0.0597223,0.023510886,-0.02995624,-0.01995711,0.08215172,-0.0010850606,0.057492297,-0.037302744,0.009262853,0.08907797,0.035651922,-0.07369188,-0.09701661,-0.08284421,0.0043749674,-0.07571701,-0.008245134,0.031182723,0.06742891,-0.014296824,-0.020324128,-0.033846997,-0.001795987,0.029024659,0.0032899182,-0.027073551,0.015212758,0.025765207,-0.0961418,0.018734878,0.006177768,0.030598544,-0.06844525,0.024066102,-0.020477975,0.013108144,0.021070484,0.024803672,-0.046609335,0.06062793,0.00016313596,0.025928665,-0.055693675,0.06246296,0.020312386,0.031162387,0.038085435,0.034557115,0.08701849,0.024676273,0.03181703,-0.009775799,-0.08039412,0.022704503,-0.018662568,-0.019609328,-0.044244543,0.01815862,-0.05227692,-0.019852344,0.02345932,0.047658958,0.028589044,0.003467488,0.08920918,0.005564901,-0.007159172,0.016223706,0.12034818,0.05131226,0.05067495,-0.10218872,0.04128787,0.025856063
tales,-0.034014724,-0.006061959,-0.0037688625,-0.010092941,-0.00321634,-0.05964852,0.061922017,0.0872964,-0.07992635,-0.011035554,-0.0059352666,-0.10870941,-0.0117934765,0.0033613418,0.010635375,-0.040698722,0.05115205,-0.047855824,-0.005015661,-0.11029335,0.039457493,0.04028424,0.09349477,-0.024688583,-0.03096349,0.0029648463,-0.058489334,0.02483078,-0.018709788,-0.031083023,0.090500586,-0.014151008,0.038225286,-0.03491121,-0.0020590248,0.08207667,0.039183166,-0.07367442,-0.07255777,-0.070595235,-0.008835777,-0.0677378,0.0037109528,0.033906482,0.04873307,-0.011494257,-0.018537387,-0.017617531,0.0012052513,0.02092721,0.009162064,-0.022750163,0.013268857,0.013326293,-0.07760934,0.016208958,0.0127279395,0.042361848,-0.069082506,0.023749497,-0.010453436,0.0092749735,0.023816055,0.022666225,-0.03382832,0.05441924,0.009561681,0.032974213,-0.055687267,0.04794015,0.018379837,0.027758732,0.03741224,0.031445183,0.06540292,0.028009502,0.034810293,-0.004735372,-0.067399964,0.030366113,-0.016302641,-0.002469057,-0.040183056,0.0118092215,-0.03913674,-0.020022558,0.01973739,0.041093975,0.03615151,0.016708689,0.07476137,0.007898976,-0.0029354102,0.008781997,0.106529646,0.041167077,0.049462568,-0.090251915,0.02027682,0.024567844
comfort,-0.03969428,-0.0035448445,-0.006246231,0.0036603448,-0.009181954,-0.069397196,0.055012237,0.09705647,-0.096319824,-0.019028556,-0.016515505,-0.1235295,0.006763547,-0.0046742354,0.008429519,-0.051922366,0.055937156,-0.048799805,-0.010614006,-0.11247807,0.0615374,0.04458008,0.10874773,-0.02936752,-0.0316433,-0.011474274,-0.066015,0.034174014,-0.031276006,-0.040104195,0.09311067,-0.005400467,0.04442862,-0.046428654,0.0075367084,0.08143081,0.03994158,-0.07474046,-0.10247737,-0.089114405,-0.008047052,-0.09624355,0.0011996896,0.029291261,0.074285954,-0.008827607,-0.015039989,-0.025333809,-0.0061231493,0.03423955,0.009196614,-0.037266072,0.018829204,0.014926461,-0.10552586,0.029410738,0.012933524,0.037805516,-0.06961966,0.024670145,-0.023427427,0.016850993,0.026286079,0.03637906,-0.03414633,0.0702651,0.0051637185,0.029769149,-0.07297928,0.051903352,0.01721886,0.026012613,0.040487383,0.04602002,0.09094983,0.037782717,0.03651587,0.0013401391,-0.07730742,0.030808281,-0.0151488315,-0.005188947,-0.05608848,0.027117975,-0.03813404,-0.020998271,0.021615325,0.040952403,0.037001614,0.01469466,0.08341879,0.0051809694,-0.008904521,0.0209391,0.121160574,0.049157366,0.05388506,-0.10149231,0.043377403,0.032598544
foolish,-0.04286763,-0.0031191856,-0.019354451,-0.0030645265,-0.017018763,-0.08430362,0.067020394,0.116018236,-0.09767667,-0.030342542,-0.0072276117,-0.13236678,-0.008260517,-0.012587568,0.016569989,-0.046791606,0.07639265,-0.04871281,-0.008745033,-0.13293238,0.05654465,0.042775646,0.11525494,-0.03328749,-0.037499428,-0.010394453,-0.07012397,0.017387504,-0.042736027,-0.03490984,0.112715304,-0.014108816,0.060989626,-0.03340479,0.0061337096,0.09688822,0.054972596,-0.093651205,-0.09795436,-0.08579605,0.0050864425,-0.103511885,0.007354755,0.03575703,0.07719092,-0.013637328,-0.021872899,-0.03483521,0.002646469,0.038369197,-0.00053493667,-0.051132336,0.010066116,0.030511772,-0.11779917,0.02859634,0.020826768,0.047137577,-0.07311873,0.03821956,-0.026018523,0.0072883307,0.023868786,0.042870786,-0.056231424,0.06845923,-0.0023674613,0.037335403,-0.076006904,0.06405637,0.022493592,0.039433926,0.040445928,0.051809642,0.09878053,0.02228774,0.03238476,-0.01040014,-0.10104812,0.028483767,-0.010833236,-0.01578957,-0.047231205,0.013619703,-0.05283628,-0.01827496,0.0165855,0.05948618,0.045212045,0.003702461,0.08692551,-0.00072536385,-0.007843935,0.013914616,0.1434919,0.04461659,0.07345252,-0.11514281,0.033625927,0.025636045
inwards,-0.04587315,-0.0024862308,-0.019222291,-0.00027707874,-0.0024095578,-0.069502324,0.070505925,0.10345024,-0.089945555,-0.027488621,-0.01569618,-0.116958745,0.0021495668,-0.015402373,0.010189564,-0.054712866,0.061325327,-0.050073244,-0.0060140165,-0.11635371,0.06452605,0.04727093,0.11418927,-0.025607519,-0.049249858,-0.0040692687,-0.051578797,0.031005692,-0.02616042,-0.039121263,0.10512178,-0.012752438,0.04902794,-0.048599582,-0.006492921,0.10018602,0.041106436,-0.07868349,-0.103100725,-0.096498504,-0.007930958,-0.091786906,0.0033262526,0.020224303,0.07537639,-0.023942549,-0.0031353266,-0.026956724,0.00098498,0.022167625,0.015745798,-0.045145955,0.013826523,0.016718555,-0.095462926,0.023434894,0.016741965,0.047188822,-0.0782186,0.026655128,-0.019294983,0.025101012,0.024314174,0.03674377,-0.034304656,0.06953436,-0.003322654,0.03942378,-0.0820685,0.06414847,0.028688295,0.022634555,0.046815686,0.033236805,0.091866575,0.039464552,0.026093835,-0.0072583505,-0.09445371,0.035302788,-0.016292669,-0.007268244,-0.059063356,0.020412333,-0.05700915,-0.0159667,0.018388998,0.05211437,0.042794615,0.019511266,0.09350036,-0.002325768,-0.0009844662,0.0064015593,0.13092414,0.052688133,0.059778754,-0.11871414,0.027414162,0.032815132
attempt,-0.053423434,0.010398092,-0.014549285,-0.009986159,-0.017057968,-0.07848121,0.056925334,0.116869666,-0.08507027,-0.030075818,-0.002618667,-0.13038121,0.0043609277,-0.001031685,0.0092944475,-0.05683679,0.06801507,-0.059604295,-0.018128904,-0.119894326,0.05240434,0.034250665,0.11824044,-0.027670566,-0.03380946,0.0048908326,-0.05056815,0.026652388,-0.03462835,-0.032059606,0.09098885,-0.0063296836,0.06010311,-0.044034325,0.0019002277,0.08808225,0.052116245,-0.08743994,-0.107329264,-0.09351991,-0.003111891,-0.08869168,0.00873642,0.032768574,0.06829806,-0.015711635,-0.013710108,-0.022426523,-0.008540021,0.024577053,0.013863522,-0.042676706,0.022242313,0.012450894,-0.09944807,0.01599976,0.009488286,0.037322234,-0.07895721,0.03671252,-0.019115467,0.00803658,0.026651632,0.03569334,-0.04946878,0.080103174,-0.0033916016,0.042525385,-0.076527454,0.06249433,0.029470652,0.036371853,0.049094778,0.049317233,0.09592068,0.026726909,0.04069283,-0.003736379,-0.093052134,0.033038694,-0.0048546433,-0.019019982,-0.05915414,0.01349374,-0.04446869,-0.022742165,0.01723833,0.046218306,0.024953803,0.01722415,0.10255965,-0.00260819,-0.0029819722,0.010115417,0.12905593,0.040217523,0.06267849,-0.11776739,0.027222961,0.03129997
failure,-0.031914074,-0.00204175,-0.022386264,-0.009663333,-0.012679363,-0.07293894,0.05786348,0.10628539,-0.07974446,-0.014374682,-0.003443397,-0.11980079,-0.010620903,-0.008877289,0.0058345394,-0.038810056,0.06340849,-0.038044624,-0.008448365,-0.10910246,0.063892126,0.033059303,0.11000895,-0.02258064,-0.03792281,-0.009972894,-0.04778893,0.02431519,-0.03469477,-0.034305554,0.08307792,-0.015187724,0.048590407,-0.039794054,0.008013257,0.08008906,0.050667234,-0.07116058,-0.083000556,-0.08086719,-0.0016834927,-0.096554846,-0.008500886,0.033932805,0.0669158,-0.02273597,-0.0018688341,-0.018659946,0.001714938,0.03334447,0.01139383,-0.041483045,0.025139142,0.024463776,-0.09347599,0.020038625,0.004123711,0.03964456,-0.07613917,0.035757586,-0.011834718,0.005773172,0.019518698,0.034891035,-0.04456615,0.06499563,0.005190419,0.04108006,-0.06369918,0.051859204,0.026632274,0.039561924,0.035361852,0.04150867,0.07155515,0.02172292,0.036738355,0.0005426255,-0.08271222,0.032440715,-0.0018757738,-0.0101639135,-0.048196603,0.0108016245,-0.05453097,-0.01960225,0.015416755,0.048511412,0.03914303,0.016936148,0.082000464,-0.0049920706,-0.01252234,0.020321082,0.12453927,0.0544785,0.05156221,-0.09640196,0.04095129,0.027277173
possible,-0.046734415,-0.0028134913,-0.020537429,-0.0026841457,-0.013328615,-0.07154585,0.061971772,0.11541977,-0.07831721,-0.015244242,-0.006307683,-0.11886896,-0.0043815817,-0.00036005012,0.012462995,-0.051267672,0.06902523,-0.056077216,-0.0034888904,-0.11571346,0.050612777,0.030400902,0.091392316,-0.021375893,-0.040152587,-0.010370818,-0.05355919,0.028839711,-0.022748372,-0.025335794,0.091212876,-0.00660915,0.05960597,-0.029354658,0.0004893286,0.077254266,0.056395628,-0.08497681,-0.09102942,-0.09015346,-0.0017825421,-0.08290695,0.004803668,0.037480257,0.061144546,-0.026545698,-0.011271188,-0.024004105,0.0006084449,0.020820582,0.0076672337,-0.041843414,0.012167714,0.027021706,-0.106518045,0.030525323,0.0051949285,0.031537857,-0.062277127,0.04022373,-0.015197473,0.024252698,0.013328126,0.037773013,-0.04150248,0.06091234,-0.0012917754,0.03755396,-0.062201094,0.05439299,0.02645811,0.039084733,0.04862205,0.03689934,0.08108232,0.023094468,0.03235905,-0.0042733815,-0.08241172,0.036743306,-0.011121241,-0.012041632,-0.05190973,0.025331456,-0.042284366,-0.017510751,0.01877274,0.05263599,0.024048949,0.0074012787,0.07817749,-0.0077424557,-0.0124924155,0.0029702596,0.120492704,0.047445394,0.06300925,-0.10475129,0.036866955,0.024626995
frame,-0.04396847,0.009403605,-0.018268287,-0.010011792,-0.0092116725,-0.07510848,0.06060991,0.11953786,-0.0925143,-0.028907586,-0.0045981463,-0.1283159,-0.0015402553,0.001278083,0.01924752,-0.04457625,0.06962253,-0.044944886,-0.017190581,-0.13028894,0.06225143,0.035105728,0.11077641,-0.038350876,-0.043472912,-0.0034856885,-0.05652266,0.016433658,-0.03335671,-0.02986548,0.105427526,-0.0051855673,0.0512259,-0.049077634,0.007668669,0.091912314,0.045500465,-0.09038088,-0.094728604,-0.09751131,-0.013415986,-0.0928694,0.010637643,0.03306644,0.071178325,-0.020997658,-0.02111695,-0.024612809,0.0060280142,0.033721756,0.0058364933,-0.037616033,0.018731361,0.031012852,-0.103751644,0.02566738,0.015155738,0.031831328,-0.08247973,0.04015716,-0.0257069,0.02016214,0.0120404605,0.03908058,-0.048943166,0.07471904,0.0024372137,0.03232481,-0.080199786,0.07360155,0.022544695,0.023679009,0.036855407,0.038259845,0.08281041,0.028816534,0.035463326,-0.004689476,-0.09093431,0.03574832,-0.008811896,-0.013238604,-0.053865843,0.025614006,-0.056961145,-0.006805316,0.01646806,0.060961675,0.030350627,0.0054232893,0.09063899,-0.008718393,-0.0133454185,0.00494429,0.12348268,0.04069798,0.06165361,-0.116907544,0.03225428,0.034211706
pronounced,-0.05166448,0.0076370463,-0.020398417,-0.010265434,-0.013796579,-0.08755244,0.06330131,0.108187266,-0.08940757,-0.03293245,-0.0036859876,-0.13003261,-0.012466653,-0.004864107,0.018471034,-0.05472139,0.07364288,-0.054713123,-0.0051051686,-0.1359064,0.06323481,0.047063515,0.10950439,-0.026447393,-0.040764656,-0.009646967,-0.051300876,0.018612053,-0.026037013,-0.028160226,0.10265892,-0.00070441235,0.066714354,-0.05076246,-0.0047602407,0.09027433,0.059716523,-0.0901425,-0.09852106,-0.10048391,-0.0059111137,-0.09142785,-0.0076250243,0.04126414,0.061500352,-0.02150226,-0.013338844,-0.035743944,0.005485928,0.033335954,-0.00076428044,-0.032877367,0.027468117,0.027552942,-0.11149804,0.028485408,0.022763766,0.034225035,-0.06939198,0.028597832,-0.012675307,0.016963584,0.01456581,0.040842067,-0.054249417,0.07474649,0.0069921226,0.029271562,-0.07065412,0.072812475,0.033857573,0.038261257,0.042739976,0.04510939,0.097811796,0.02438307,0.021490376,-0.01207868,-0.08903498,0.024152793,-0.01258189,-0.0025760517,-0.05720413,0.02028578,-0.0576771,-0.016169395,0.014390263,0.054156564,0.03615098,0.01358183,0.093236595,-0.0073548616,-0.0014068088,0.015441072,0.124252945,0.044998262,0.071898796,-0.12125972,0.03243954,0.02605025
arrum,-0.048952576,-0.00418594,-0.016024213,-0.009210677,-0.0039180866,-0.089935146,0.08121716,0.11576227,-0.09640887,-0.021374727,-0.0070155193,-0.13462064,0.0026199326,-0.016218295,0.013925114,-0.04632268,0.06548072,-0.06139914,-0.0139968395,-0.12998587,0.06341843,0.033559956,0.12589161,-0.026222238,-0.03808266,0.0009987408,-0.058526035,0.037942618,-0.036886897,-0.028323343,0.11114217,-0.010950417,0.06848249,-0.04268317,0.003713912,0.10757321,0.051384367,-0.09218401,-0.11346608,-0.10934754,0.0048775054,-0.09510546,0.00976504,0.027720196,0.08479818,-0.019864343,-0.0064115897,-0.030465016,-0.006287639,0.028538918,0.011017018,-0.04180834,0.028444672,0.021818683,-0.11093298,0.036700577,0.020837644,0.042425875,-0.07073921,0.04543399,-0.02322688,0.023559,0.016529556,0.038509022,-0.038642626,0.07086305,-0.004034242,0.033592474,-0.074433684,0.07028668,0.02971216,0.043411847,0.047031928,0.040652145,0.104740284,0.02475061,0.027868696,0.0011167261,-0.09036848,0.028187059,-0.011499202,-0.01986259,-0.06512758,0.01820396,-0.05234888,-0.021487696,0.025811892,0.04872089,0.027196564,0.009646871,0.09523471,-0.0068483357,-0.011879259,0.0077433144,0.14000882,0.05247308,0.0733142,-0.116610765,0.045249052,0.025811013
fills,-0.033338822,0.009673291,-0.007352723,-0.008280483,-0.008485557,-0.06272868,0.06754572,0.10810978,-0.07919264,-0.018147849,-0.008538416,-0.10717483,-0.0071891905,-0.007207252,0.021678245,-0.045323253,0.06851744,-0.047907114,-0.0058612656,-0.11601537,0.040517174,0.04215899,0.101332426,-0.025717778,-0.040437628,-0.0035738766,-0.04641539,0.016452549,-0.03198646,-0.019572718,0.07659929,-0.00644842,0.03990801,-0.032186553,-0.009704952,0.07520087,0.042070847,-0.072157964,-0.07997564,-0.08190264,0.005742318,-0.07394814,-0.008419788,0.024584271,0.062678084,-0.009858853,-0.019943114,-0.0193461,-0.0075709093,0.033601567,0.0067749415,-0.0424633,0.010802316,0.014949393,-0.09515214,0.018302051,0.007620283,0.025998855,-0.07206959,0.033171576,-0.009105149,0.014575838,0.013488946,0.024013007,-0.034509752,0.06707054,0.009710075,0.021994835,-0.07112417,0.04953197,0.025741603,0.024117772,0.032362435,0.043896165,0.08532668,0.036209144,0.028904451,0.0002467265,-0.08123437,0.03267172,-0.009611809,-0.0026181557,-0.04408963,0.010775784,-0.039026804,-0.016540876,0.017567053,0.041542813,0.038022637,0.01394421,0.072032765,-0.00063279,0.0038669808,0.002028434,0.11074691,0.045145553,0.054625783,-0.10202894,0.041822176,0.029211488
whispers,-0.036540367,0.0005691142,-0.0054786485,-0.004848651,-0.008161199,-0.06289185,0.05962093,0.097480185,-0.075748764,-0.030493021,-0.00067308027,-0.094594136,0.0050092163,-0.014586765,0.021067936,-0.039401874,0.06744811,-0.03562378,-0.005562849,-0.10934382,0.04387113,0.03374214,0.09655374,-0.024390997,-0.032077733,0.0027370017,-0.05847124,0.029919768,-0.036089893,-0.03398057,0.091828555,-0.0112826275,0.054022234,-0.03412169,-0.007235223,0.08339509,0.049619377,-0.068091094,-0.084695436,-0.07960498,-0.00034728256,-0.080406345,-0.0014103538,0.035385992,0.051107295,-0.023295002,-0.010941559,-0.021390727,0.008451589,0.017251665,-0.0007741477,-0.040539615,0.011133089,0.012017265,-0.094212145,0.013009715,0.0030360217,0.024145337,-0.05541496,0.028972073,-0.020659065,0.010298079,0.0076322188,0.0329374,-0.030680077,0.058063645,0.0011135737,0.020489227,-0.054894302,0.046472277,0.016797347,0.027642008,0.043784697,0.035855975,0.06938649,0.034525815,0.022565499,-0.008788315,-0.065234646,0.025054166,-0.00014253857,-0.011655749,-0.045417394,0.023249853,-0.039820384,-0.0073856045,0.020887865,0.041702796,0.027437467,0.019708676,0.068103656,0.009342744,3.5117133e-05,0.015791586,0.10248155,0.034695502,0.05043715,-0.09401444,0.024280176,0.015100702
